blk_402_12_a01_127_20170725160442_rgbn.tif,39,779342.582,3752785.534,348.326,0.54405,1.47886,69.08284,33.87845444,-77.97993302
blk_402_12_a01_126_20170725160444_rgbn.tif,40,779232.212,3752830.325,348.066,-0.07847,1.50705,68.99253,33.87888708,-77.9811106
blk_402_12_a01_125_20170725160445_rgbn.tif,41,779121.897,3752875.238,347.622,0.60112,1.09228,69.04771,33.87932079,-77.98228756
blk_402_12_a01_124_20170725160447_rgbn.tif,42,779011.682,3752919.957,346.988,0.89467,0.98259,69.36096,33.87975272,-77.98346351
blk_402_12_a01_123_20170725160448_rgbn.tif,43,778901.26,3752964.426,346.299,0.0506,1.30218,69.26306,33.88018245,-77.98464179
blk_402_12_a01_122_20170725160450_rgbn.tif,44,778790.906,3753008.988,345.617,0.11921,1.33186,69.35697,33.88061298,-77.98581931
blk_402_12_a01_121_20170725160452_rgbn.tif,45,778680.548,3753053.633,345.035,0.40789,1.25749,69.39926,33.88104425,-77.98699687
blk_402_12_a01_120_20170725160453_rgbn.tif,46,778570.236,3753098.24,344.537,0.17064,1.49567,69.58424,33.88147515,-77.98817396
blk_402_12_a01_119_20170725160455_rgbn.tif,47,778460.06,3753142.821,344.34,0.1688,1.62868,69.45758,33.88190578,-77.98934959
blk_402_12_a01_118_20170725160456_rgbn.tif,48,778349.783,3753187.475,344.242,0.48119,1.58311,69.12848,33.88233708,-77.99052632
blk_402_12_a01_117_20170725160458_rgbn.tif,49,778237.75,3753232.919,344.368,0.24327,1.87893,68.82207,33.88277594,-77.99172175
blk_402_12_a01_116_20170725160500_rgbn.tif,50,778125.893,3753278.574,344.998,0.3441,1.88171,69.00219,33.88321664,-77.99291525
blk_402_12_a01_115_20170725160501_rgbn.tif,51,778014.048,3753324.354,345.367,0.4173,1.58314,68.99221,33.88365847,-77.99410857
blk_402_12_a01_114_20170725160503_rgbn.tif,52,777901.991,3753370.24,345.467,0.21348,1.50478,68.6608,33.88410129,-77.99530418
blk_402_12_a01_113_20170725160505_rgbn.tif,53,777790.028,3753416.34,345.41,-0.64962,1.73389,68.39349,33.884546,-77.99649871
blk_402_12_a01_112_20170725160506_rgbn.tif,54,777678.411,3753462.959,345.242,-0.99189,1.91792,68.52786,33.88499528,-77.99768935
blk_402_12_a01_111_20170725160508_rgbn.tif,55,777567.1,3753510.15,345.035,-0.58809,1.83722,68.16815,33.88544963,-77.99887653
blk_402_12_a01_110_20170725160509_rgbn.tif,56,777460.222,3753556.02,345.131,0.92837,1.49398,69.09875,33.8858909,-78.00001625
blk_402_12_a01_109_20170725160511_rgbn.tif,57,777353.231,3753601.46,345.741,2.41298,1.06488,69.87024,33.88632831,-78.00115735
blk_402_12_a01_108_20170725160512_rgbn.tif,58,777245.815,3753645.843,346.519,2.51748,1.10452,70.14985,33.88675631,-78.00230338
blk_402_12_a01_107_20170725160514_rgbn.tif,59,777137.886,3753689.299,347.413,1.5307,1.58334,70.75534,33.88717608,-78.00345526
blk_402_12_a01_106_20170725160515_rgbn.tif,60,777029.744,3753732.073,348.465,0.62774,2.02128,70.50008,33.88758976,-78.00460967
blk_402_12_a01_105_20170725160517_rgbn.tif,61,776921.473,3753774.773,349.795,1.13557,1.91081,71.1731,33.88800279,-78.0057655
blk_402_12_a01_104_20170725160519_rgbn.tif,62,776813.153,3753817.046,351.228,0.76218,2.06828,70.58693,33.88841199,-78.00692201
blk_402_12_a01_103_20170725160520_rgbn.tif,63,776704.725,3753859.257,352.664,1.09946,1.84693,70.32949,33.88882063,-78.00807971
blk_402_12_a01_102_20170725160522_rgbn.tif,64,776596.13,3753901.381,353.917,1.15019,1.72322,70.70315,33.88922853,-78.00923926
